DATA HORA;Chuva (mm);Nível (cm);Vazão (m3/s)
08/01/2023 06:00;0;1427;226,37
08/01/2023 06:15;0;1427;226,37
08/01/2023 06:30;0;1427;226,37
08/01/2023 06:45;0;1428;226,86
08/01/2023 07:00;0;1428;226,86
08/01/2023 07:15;0;1428;226,86
08/01/2023 07:30;0;1428;226,86
08/01/2023 07:45;0;1428;226,86
08/01/2023 08:00;0;1428;226,86
08/01/2023 08:15;0;1428;226,86
08/01/2023 08:30;0;1428;226,86
08/01/2023 08:45;0;1428;226,86
08/01/2023 09:00;0;1428;226,86
08/01/2023 09:15;0;1428;226,86
08/01/2023 09:30;0;1428;226,86
08/01/2023 09:45;0;1428;226,86
08/01/2023 10:00;0;1428;226,86
08/01/2023 10:15;0;1428;226,86
08/01/2023 10:30;0;1428;226,86
08/01/2023 10:45;0;1428;226,86
08/01/2023 11:00;0;1428;226,86
08/01/2023 11:15;0;1428;226,86
08/01/2023 11:30;0;1428;226,86
08/01/2023 11:45;0;1428;226,86
08/01/2023 12:00;0;1428;226,86
08/01/2023 12:15;0;1428;226,86
08/01/2023 12:30;0;1427;226,37
08/01/2023 12:45;0;1427;226,37
08/01/2023 13:00;0;1427;226,37
08/01/2023 13:15;0;1427;226,37
08/01/2023 13:30;0;1427;226,37
08/01/2023 13:45;0;1426;225,88
08/01/2023 14:00;0;1427;226,37
08/01/2023 14:15;0;1426;225,88
08/01/2023 14:30;0;1426;225,88
08/01/2023 14:45;0;1426;225,88
08/01/2023 15:00;0;1425;225,4
08/01/2023 15:15;0;1425;225,4
08/01/2023 15:30;0;1425;225,4
08/01/2023 15:45;0;1425;225,4
08/01/2023 16:00;0;1425;225,4
08/01/2023 16:15;0;1424;224,91
08/01/2023 16:30;0;1425;225,4
08/01/2023 16:45;0;1425;225,4
08/01/2023 17:00;0;1425;225,4
08/01/2023 17:15;0;1425;225,4
08/01/2023 17:30;0;1424;224,91
08/01/2023 17:45;0;1425;225,4
08/01/2023 18:00;0;1425;225,4
08/01/2023 18:15;0;1425;225,4
08/01/2023 18:30;0;1425;225,4
08/01/2023 18:45;0;1425;225,4
08/01/2023 19:00;0;1424;224,91
08/01/2023 19:15;0;1425;225,4
08/01/2023 19:30;0;1425;225,4
08/01/2023 19:45;0;1425;225,4
08/01/2023 20:00;0;1425;225,4
08/01/2023 20:15;0;1425;225,4
08/01/2023 20:30;0;1425;225,4
08/01/2023 20:45;0;1426;225,88
08/01/2023 21:00;0;1426;225,88
08/01/2023 21:15;0;1426;225,88
08/01/2023 21:30;0;1427;226,37
08/01/2023 21:45;0;1427;226,37
08/01/2023 22:00;0;1427;226,37
08/01/2023 22:15;0;1427;226,37
08/01/2023 22:30;0;1427;226,37
08/01/2023 22:45;0;1427;226,37
08/01/2023 23:00;0;1427;226,37
08/01/2023 23:15;0;1427;226,37
08/01/2023 23:30;0;1428;226,86
08/01/2023 23:45;0;1427;226,37
09/01/2023 00:00;0;1428;226,86
09/01/2023 00:15;0;1428;226,86
09/01/2023 00:30;0;1428;226,86
09/01/2023 00:45;0;1427;226,37
09/01/2023 01:00;0;1428;226,86
09/01/2023 01:15;0;1428;226,86
09/01/2023 01:30;0;1427;226,37
09/01/2023 01:45;0;1428;226,86
09/01/2023 02:00;0;1428;226,86
09/01/2023 02:15;0;1428;226,86
09/01/2023 02:30;0;1428;226,86
09/01/2023 02:45;0;1428;226,86
09/01/2023 03:00;0;1427;226,37
09/01/2023 03:15;0;1427;226,37
09/01/2023 03:30;0;1427;226,37
09/01/2023 03:45;0;1427;226,37
09/01/2023 04:00;0;1427;226,37
09/01/2023 04:15;0;1427;226,37
09/01/2023 04:30;0;1427;226,37
09/01/2023 04:45;0;1427;226,37
09/01/2023 05:00;0;1427;226,37
09/01/2023 05:15;0;1427;226,37
09/01/2023 05:30;0;1427;226,37
09/01/2023 05:45;0;1427;226,37
09/01/2023 06:00;0;1427;226,37
09/01/2023 06:15;0;1427;226,37
09/01/2023 06:30;0;1427;226,37
09/01/2023 06:45;0;1427;226,37
09/01/2023 07:00;0;1427;226,37
09/01/2023 07:15;0;1427;226,37
09/01/2023 07:30;0;1428;226,86
09/01/2023 07:45;0;1428;226,86
09/01/2023 08:00;0;1428;226,86
09/01/2023 08:15;0;1428;226,86
09/01/2023 08:30;0;1428;226,86
09/01/2023 08:45;0;1428;226,86
09/01/2023 09:00;0;1428;226,86
09/01/2023 09:15;0;1428;226,86
09/01/2023 09:30;0;1428;226,86
09/01/2023 09:45;0;1428;226,86
09/01/2023 10:00;0;1428;226,86
09/01/2023 10:15;0;1428;226,86
09/01/2023 10:30;0;1428;226,86
09/01/2023 10:45;0;1428;226,86
09/01/2023 11:00;0;1428;226,86
09/01/2023 11:15;0;1428;226,86
09/01/2023 11:30;0;1428;226,86
09/01/2023 11:45;0;1428;226,86
09/01/2023 12:00;0;1428;226,86
09/01/2023 12:15;0;1428;226,86
09/01/2023 12:30;0;1428;226,86
09/01/2023 12:45;0;1428;226,86
09/01/2023 13:00;0;1427;226,37
09/01/2023 13:15;0;1427;226,37
09/01/2023 13:30;0;1427;226,37
09/01/2023 13:45;0;1426;225,88
09/01/2023 14:00;0;1426;225,88
09/01/2023 14:15;0;1426;225,88
09/01/2023 14:30;0;1426;225,88
09/01/2023 14:45;0;1426;225,88
09/01/2023 15:00;0;1426;225,88
09/01/2023 15:15;0;1425;225,4
09/01/2023 15:30;0;1425;225,4
09/01/2023 15:45;0;1424;224,91
09/01/2023 16:00;0;1424;224,91
09/01/2023 16:15;0;1424;224,91
09/01/2023 16:30;0;1424;224,91
09/01/2023 16:45;0;1424;224,91
09/01/2023 17:00;0;1424;224,91
09/01/2023 17:15;0;1424;224,91
09/01/2023 17:30;0;1424;224,91
09/01/2023 17:45;0;1424;224,91
09/01/2023 18:00;0;1424;224,91
09/01/2023 18:15;0;1424;224,91
09/01/2023 18:30;0;1424;224,91
09/01/2023 18:45;0;1424;224,91
09/01/2023 19:00;0;1424;224,91
09/01/2023 19:15;0;1424;224,91
09/01/2023 19:30;0;1424;224,91
09/01/2023 19:45;0;1424;224,91
09/01/2023 20:00;0;1424;224,91
09/01/2023 20:15;0;1424;224,91
09/01/2023 20:30;0;1425;225,4
09/01/2023 20:45;0;1425;225,4
09/01/2023 21:00;0;1425;225,4
09/01/2023 21:15;0;1425;225,4
09/01/2023 21:30;0;1425;225,4
09/01/2023 21:45;0;1425;225,4
09/01/2023 22:00;0;1425;225,4
09/01/2023 22:15;0;1425;225,4
09/01/2023 22:30;0;1426;225,88
09/01/2023 22:45;0;1425;225,4
09/01/2023 23:00;0;1426;225,88
09/01/2023 23:15;0;1426;225,88
09/01/2023 23:30;0;1426;225,88
09/01/2023 23:45;0;1426;225,88
10/01/2023 00:00;0;1426;225,88
10/01/2023 00:15;0;1426;225,88
10/01/2023 00:30;0;1426;225,88
10/01/2023 00:45;0;1426;225,88
10/01/2023 01:00;0;1426;225,88
10/01/2023 01:15;0;1426;225,88
10/01/2023 01:30;0;1425;225,4
10/01/2023 01:45;0;1425;225,4
10/01/2023 02:00;0;1425;225,4
10/01/2023 02:15;0;1425;225,4
10/01/2023 02:30;0;1425;225,4
10/01/2023 02:45;0;1425;225,4
10/01/2023 03:00;0;1425;225,4
10/01/2023 03:15;0;1425;225,4
10/01/2023 03:30;0;1425;225,4
10/01/2023 03:45;0;1425;225,4
10/01/2023 04:00;0;1424;224,91
10/01/2023 04:15;0;1424;224,91
10/01/2023 04:30;0;1424;224,91
10/01/2023 04:45;0;1424;224,91
10/01/2023 05:00;0;1424;224,91
10/01/2023 05:15;0;1424;224,91
10/01/2023 05:30;0;1424;224,91
10/01/2023 05:45;0;1424;224,91
10/01/2023 06:00;0;1424;224,91
10/01/2023 06:15;0;1424;224,91
10/01/2023 06:30;0;1424;224,91
10/01/2023 06:45;0;1425;225,4
10/01/2023 07:00;0;1424;224,91
10/01/2023 07:15;0;1425;225,4
10/01/2023 07:30;0;1425;225,4
10/01/2023 07:45;0;1425;225,4
10/01/2023 08:00;0;1425;225,4
10/01/2023 08:15;0;1425;225,4
10/01/2023 08:30;0;1425;225,4
10/01/2023 08:45;0;1425;225,4
10/01/2023 09:00;0;1425;225,4
10/01/2023 09:15;0;1425;225,4
10/01/2023 09:30;0;1425;225,4
10/01/2023 09:45;0;1425;225,4
10/01/2023 10:00;0;1425;225,4
10/01/2023 10:15;0;1425;225,4
10/01/2023 10:30;0;1425;225,4
10/01/2023 10:45;0;1425;225,4
10/01/2023 11:00;0;1425;225,4
10/01/2023 11:15;0;1424;224,91
10/01/2023 11:30;0;1424;224,91
10/01/2023 11:45;0;1424;224,91
10/01/2023 12:00;0;1424;224,91
10/01/2023 12:15;0;1424;224,91
10/01/2023 12:30;0;1424;224,91
10/01/2023 12:45;0;1424;224,91
10/01/2023 13:00;0;1423;224,42
10/01/2023 13:15;0;1423;224,42
10/01/2023 13:30;0;1423;224,42
10/01/2023 13:45;0;1423;224,42
10/01/2023 14:00;0;1423;224,42
10/01/2023 14:15;0;1422;223,93
10/01/2023 14:30;0;1422;223,93
10/01/2023 14:45;0;1422;223,93
10/01/2023 15:00;0;1421;223,45
10/01/2023 15:15;0;1421;223,45
10/01/2023 15:30;0;1421;223,45
10/01/2023 15:45;0;1421;223,45
10/01/2023 16:00;0;1421;223,45
10/01/2023 16:15;0;1421;223,45
10/01/2023 16:30;0;1421;223,45
10/01/2023 16:45;0;1421;223,45
10/01/2023 17:00;0;1421;223,45
10/01/2023 17:15;0;1421;223,45
10/01/2023 17:30;0;1421;223,45
10/01/2023 17:45;0;1421;223,45
10/01/2023 18:00;0;1421;223,45
10/01/2023 18:15;0;1420;222,96
10/01/2023 18:30;0;1421;223,45
10/01/2023 18:45;0;1421;223,45
10/01/2023 19:00;0;1421;223,45
10/01/2023 19:15;0;1421;223,45
10/01/2023 19:30;0;1421;223,45
10/01/2023 19:45;0;1421;223,45
10/01/2023 20:00;0;1421;223,45
10/01/2023 20:15;0;1421;223,45
10/01/2023 20:30;0;1421;223,45
10/01/2023 20:45;0;1421;223,45
10/01/2023 21:00;0;1421;223,45
10/01/2023 21:15;0;1422;223,93
10/01/2023 21:30;0;1421;223,45
10/01/2023 21:45;0;1422;223,93
10/01/2023 22:00;0;1421;223,45
10/01/2023 22:15;0;1422;223,93
10/01/2023 22:30;0;1422;223,93
10/01/2023 22:45;0;1422;223,93
10/01/2023 23:00;0;1422;223,93
10/01/2023 23:15;0;1422;223,93
10/01/2023 23:30;0;1422;223,93
10/01/2023 23:45;0;1422;223,93
11/01/2023 00:00;0;1422;223,93
11/01/2023 00:15;0;1422;223,93
11/01/2023 00:30;0;1422;223,93
11/01/2023 00:45;0;1422;223,93
11/01/2023 01:00;0;1422;223,93
11/01/2023 01:15;0;1421;223,45
11/01/2023 01:30;0;1421;223,45
11/01/2023 01:45;0;1421;223,45
11/01/2023 02:00;0;1421;223,45
11/01/2023 02:15;0;1421;223,45
11/01/2023 02:30;0;1421;223,45
11/01/2023 02:45;0;1421;223,45
11/01/2023 03:00;0;1421;223,45
11/01/2023 03:15;0;1421;223,45
11/01/2023 03:30;0;1421;223,45
11/01/2023 03:45;0;1421;223,45
11/01/2023 04:00;0;1421;223,45
11/01/2023 04:15;0;1421;223,45
11/01/2023 04:30;0;1421;223,45
11/01/2023 04:45;0;1421;223,45
11/01/2023 05:00;0;1421;223,45
11/01/2023 05:15;0;1421;223,45
11/01/2023 05:30;0;1421;223,45
11/01/2023 05:45;0;1421;223,45
11/01/2023 06:00;0;1421;223,45
11/01/2023 06:15;0;1421;223,45
11/01/2023 06:30;0;1421;223,45
11/01/2023 06:45;0;1421;223,45
11/01/2023 07:00;0;1421;223,45
11/01/2023 07:15;0;1421;223,45
11/01/2023 07:30;0;1421;223,45
11/01/2023 07:45;0;1421;223,45
11/01/2023 08:00;0;1421;223,45
11/01/2023 08:15;0;1421;223,45
11/01/2023 08:30;0;1421;223,45
11/01/2023 08:45;0;1421;223,45
11/01/2023 09:00;0;1421;223,45
11/01/2023 09:15;0;1421;223,45
11/01/2023 09:30;0;1421;223,45
11/01/2023 09:45;0;1421;223,45
11/01/2023 10:00;0;1421;223,45
11/01/2023 10:15;0;1421;223,45
11/01/2023 10:30;0;1421;223,45
11/01/2023 10:45;0;1421;223,45
11/01/2023 11:00;0;1420;222,96
11/01/2023 11:15;0;1420;222,96
11/01/2023 11:30;0;1420;222,96
11/01/2023 11:45;0;1420;222,96
11/01/2023 12:00;0;1419;222,47
11/01/2023 12:15;0;1419;222,47
11/01/2023 12:30;0;1419;222,47
11/01/2023 12:45;0;1419;222,47
11/01/2023 13:00;0;1418;221,99
11/01/2023 13:15;0;1418;221,99
11/01/2023 13:30;0;1418;221,99
11/01/2023 13:45;0;1418;221,99
11/01/2023 14:00;0;1417;221,5
11/01/2023 14:15;0;1417;221,5
11/01/2023 14:30;0;1417;221,5
11/01/2023 14:45;0;1417;221,5
11/01/2023 15:00;0;1417;221,5
11/01/2023 15:15;0;1417;221,5
11/01/2023 15:30;0;1417;221,5
11/01/2023 15:45;0;1416;221,01
11/01/2023 16:00;0;1416;221,01
11/01/2023 16:15;0;1416;221,01
11/01/2023 16:30;0;1416;221,01
11/01/2023 16:45;0;1416;221,01
11/01/2023 17:00;0;1416;221,01
11/01/2023 17:15;0;1416;221,01
11/01/2023 17:30;0;1416;221,01
11/01/2023 17:45;0;1416;221,01
11/01/2023 18:00;0;1416;221,01
11/01/2023 18:15;0;1416;221,01
11/01/2023 18:30;0;1416;221,01
11/01/2023 18:45;0;1416;221,01
11/01/2023 19:00;0;1416;221,01
11/01/2023 19:15;0;1416;221,01
11/01/2023 19:30;0;1416;221,01
11/01/2023 19:45;0;1416;221,01
11/01/2023 20:00;0;1417;221,5
11/01/2023 20:15;0;1417;221,5
11/01/2023 20:30;0;1417;221,5
11/01/2023 20:45;0;1417;221,5
11/01/2023 21:00;0;1417;221,5
11/01/2023 21:15;0;1417;221,5
11/01/2023 21:30;0;1417;221,5
11/01/2023 21:45;0;1417;221,5
11/01/2023 22:00;0;1417;221,5
11/01/2023 22:15;0;1417;221,5
11/01/2023 22:30;0;1417;221,5
11/01/2023 22:45;0;1417;221,5
11/01/2023 23:00;0;1417;221,5
11/01/2023 23:15;0;1417;221,5
11/01/2023 23:30;0;1417;221,5
11/01/2023 23:45;0;1417;221,5
12/01/2023 00:00;0;1417;221,5
12/01/2023 00:15;0;1417;221,5
12/01/2023 00:30;0;1417;221,5
12/01/2023 00:45;0;1417;221,5
12/01/2023 01:00;0;1417;221,5
12/01/2023 01:15;0;1417;221,5
12/01/2023 01:30;0;1417;221,5
12/01/2023 01:45;0;1417;221,5
12/01/2023 02:00;0;1417;221,5
12/01/2023 02:15;0;1417;221,5
12/01/2023 02:30;0;1416;221,01
12/01/2023 02:45;0;1416;221,01
12/01/2023 03:00;0;1416;221,01
12/01/2023 03:15;0;1416;221,01
12/01/2023 03:30;0;1416;221,01
12/01/2023 03:45;0;1416;221,01
12/01/2023 04:00;0;1416;221,01
12/01/2023 04:15;0;1416;221,01
12/01/2023 04:30;0;1416;221,01
12/01/2023 04:45;0;1416;221,01
12/01/2023 05:00;0;1416;221,01
12/01/2023 05:15;0;1415;220,53
12/01/2023 05:30;0;1415;220,53
12/01/2023 05:45;0;1416;221,01
12/01/2023 06:00;0;1416;221,01
12/01/2023 06:15;0;1416;221,01
12/01/2023 06:30;0;1415;220,53
12/01/2023 06:45;0;1415;220,53
12/01/2023 07:00;0;1416;221,01
12/01/2023 07:15;0;1416;221,01
12/01/2023 07:30;0;1416;221,01
12/01/2023 07:45;0;1415;220,53
12/01/2023 08:00;0;1416;221,01
12/01/2023 08:15;0;1416;221,01
12/01/2023 08:30;0;1416;221,01
12/01/2023 08:45;0;1416;221,01
12/01/2023 09:00;0;1415;220,53
12/01/2023 09:15;0;1415;220,53
12/01/2023 09:30;0;1415;220,53
12/01/2023 09:45;0;1415;220,53
12/01/2023 10:00;0;1415;220,53
12/01/2023 10:15;0;1415;220,53
12/01/2023 10:30;0;1415;220,53
12/01/2023 10:45;0;1415;220,53
12/01/2023 11:00;0;1415;220,53
12/01/2023 11:15;0;1415;220,53
12/01/2023 11:30;0;1415;220,53
12/01/2023 11:45;0;1415;220,53
12/01/2023 12:00;0;1415;220,53
12/01/2023 12:15;0;1415;220,53
12/01/2023 12:30;0;1414;220,04
12/01/2023 12:45;0;1414;220,04
12/01/2023 13:00;0;1414;220,04
12/01/2023 13:15;0;1413;219,56
12/01/2023 13:30;0;1413;219,56
12/01/2023 13:45;0;1413;219,56
12/01/2023 14:00;0;1413;219,56
12/01/2023 14:15;0;1412;219,07
12/01/2023 14:30;0;1412;219,07
12/01/2023 14:45;0;1412;219,07
12/01/2023 15:00;0;1412;219,07
12/01/2023 15:15;0;1412;219,07
12/01/2023 15:30;0;1411;218,59
12/01/2023 15:45;0;1411;218,59
12/01/2023 16:00;0;1411;218,59
12/01/2023 16:15;0;1411;218,59
12/01/2023 16:30;0;1411;218,59
12/01/2023 16:45;0;1411;218,59
12/01/2023 17:00;0;1411;218,59
12/01/2023 17:15;0;1411;218,59
12/01/2023 17:30;0;1411;218,59
12/01/2023 17:45;0;1411;218,59
12/01/2023 18:00;0;1411;218,59
12/01/2023 18:15;0;1411;218,59
12/01/2023 18:30;0;1411;218,59
12/01/2023 18:45;0;1411;218,59
12/01/2023 19:00;0;1411;218,59
12/01/2023 19:15;0;1411;218,59
12/01/2023 19:30;0;1411;218,59
12/01/2023 19:45;0;1411;218,59
12/01/2023 20:00;0;1411;218,59
12/01/2023 20:15;0;1411;218,59
12/01/2023 20:30;0;1411;218,59
12/01/2023 20:45;0;1412;219,07
12/01/2023 21:00;0;1412;219,07
12/01/2023 21:15;0;1412;219,07
12/01/2023 21:30;0;1412;219,07
12/01/2023 21:45;0;1412;219,07
12/01/2023 22:00;0;1412;219,07
12/01/2023 22:15;0;1413;219,56
12/01/2023 22:30;0;1413;219,56
12/01/2023 22:45;0;1413;219,56
12/01/2023 23:00;0;1413;219,56
12/01/2023 23:15;0;1413;219,56
12/01/2023 23:30;0;1413;219,56
12/01/2023 23:45;0;1413;219,56
13/01/2023 00:00;0;1413;219,56
13/01/2023 00:15;0;1413;219,56
13/01/2023 00:30;0;1412;219,07
13/01/2023 00:45;0;1413;219,56
13/01/2023 01:00;0;1412;219,07
13/01/2023 01:15;0;1412;219,07
13/01/2023 01:30;0;1412;219,07
13/01/2023 01:45;0;1412;219,07
13/01/2023 02:00;0;1412;219,07
13/01/2023 02:15;0;1411;218,59
13/01/2023 02:30;0;1411;218,59
13/01/2023 02:45;0;1411;218,59
13/01/2023 03:00;0;1411;218,59
13/01/2023 03:15;0;1411;218,59
13/01/2023 03:30;0;1411;218,59
13/01/2023 03:45;0;1411;218,59
13/01/2023 04:00;0;1411;218,59
13/01/2023 04:15;0;1410;218,1
13/01/2023 04:30;0;1410;218,1
13/01/2023 04:45;0;1410;218,1
13/01/2023 05:00;0;1410;218,1
13/01/2023 05:15;0;1410;218,1
13/01/2023 05:30;0;1410;218,1
13/01/2023 05:45;0;1410;218,1
13/01/2023 06:00;0;1410;218,1
13/01/2023 06:15;0;1410;218,1
13/01/2023 06:30;0;1410;218,1
13/01/2023 06:45;0;1411;218,59
13/01/2023 07:00;0;1410;218,1
13/01/2023 07:15;0;1410;218,1
13/01/2023 07:30;0;1411;218,59
13/01/2023 07:45;0;1410;218,1
13/01/2023 08:00;0;1410;218,1
13/01/2023 08:15;0;1411;218,59
13/01/2023 08:30;0;1411;218,59
13/01/2023 08:45;0;1410;218,1
13/01/2023 09:00;0;1411;218,59
13/01/2023 09:15;0;1411;218,59
13/01/2023 09:30;0;1410;218,1
13/01/2023 09:45;0;1410;218,1
13/01/2023 10:00;0;1410;218,1
13/01/2023 10:15;0;1410;218,1
13/01/2023 10:30;0;1410;218,1
13/01/2023 10:45;0;1410;218,1
13/01/2023 11:00;0;1410;218,1
13/01/2023 11:15;0;1410;218,1
13/01/2023 11:30;0;1409;217,62
13/01/2023 11:45;0;1409;217,62
13/01/2023 12:00;0;1409;217,62
13/01/2023 12:15;0;1409;217,62
13/01/2023 12:30;0;1409;217,62
13/01/2023 12:45;0;1409;217,62
13/01/2023 13:00;0;1408;217,14
13/01/2023 13:15;0;1408;217,14
13/01/2023 13:30;0;1408;217,14
13/01/2023 13:45;0;1408;217,14
13/01/2023 14:00;0;1407;216,65
13/01/2023 14:15;0;1407;216,65
13/01/2023 14:30;0;1407;216,65
13/01/2023 14:45;0;1407;216,65
13/01/2023 15:00;0;1406;216,17
13/01/2023 15:15;0;1406;216,17
13/01/2023 15:30;0;1406;216,17
13/01/2023 15:45;0;1406;216,17
13/01/2023 16:00;0;1406;216,17
13/01/2023 16:15;0;1406;216,17
13/01/2023 16:30;0;1406;216,17
13/01/2023 16:45;0;1406;216,17
13/01/2023 17:00;0;1405;215,69
13/01/2023 17:15;0;1405;215,69
13/01/2023 17:30;0;1405;215,69
13/01/2023 17:45;0;1405;215,69
13/01/2023 18:00;0;1405;215,69
13/01/2023 18:15;0;1405;215,69
13/01/2023 18:30;0;1405;215,69
13/01/2023 18:45;0;1405;215,69
13/01/2023 19:00;0;1405;215,69
13/01/2023 19:15;0;1405;215,69
13/01/2023 19:30;0;1405;215,69
13/01/2023 19:45;0;1405;215,69
13/01/2023 20:00;0;1405;215,69
13/01/2023 20:15;0;1405;215,69
13/01/2023 20:30;0;1405;215,69
13/01/2023 20:45;0;1405;215,69
13/01/2023 21:00;0;1405;215,69
13/01/2023 21:15;0;1405;215,69
13/01/2023 21:30;0;1405;215,69
13/01/2023 21:45;0;1405;215,69
13/01/2023 22:00;0;1405;215,69
13/01/2023 22:15;0;1405;215,69
13/01/2023 22:30;0;1405;215,69
13/01/2023 22:45;0;1405;215,69
13/01/2023 23:00;0;1405;215,69
13/01/2023 23:15;0;1405;215,69
13/01/2023 23:30;0;1405;215,69
13/01/2023 23:45;0;1405;215,69
14/01/2023 00:00;0;1405;215,69
14/01/2023 00:15;0;1405;215,69
14/01/2023 00:30;0;1405;215,69
14/01/2023 00:45;0;1405;215,69
14/01/2023 01:00;0;1405;215,69
14/01/2023 01:15;0;1405;215,69
14/01/2023 01:30;0;1404;215,2
14/01/2023 01:45;0;1405;215,69
14/01/2023 02:00;0;1404;215,2
14/01/2023 02:15;0;1404;215,2
14/01/2023 02:30;0;1404;215,2
14/01/2023 02:45;0;1404;215,2
14/01/2023 03:00;0;1404;215,2
14/01/2023 03:15;0;1404;215,2
14/01/2023 03:30;0;1404;215,2
14/01/2023 03:45;0;1404;215,2
14/01/2023 04:00;0;1403;214,72
14/01/2023 04:15;0;1404;215,2
14/01/2023 04:30;0;1404;215,2
14/01/2023 04:45;0;1403;214,72
14/01/2023 05:00;0;1403;214,72
14/01/2023 05:15;0;1403;214,72
14/01/2023 05:30;0;1403;214,72
14/01/2023 05:45;0;1403;214,72
14/01/2023 06:00;0;1403;214,72
14/01/2023 06:15;0;1403;214,72
14/01/2023 06:30;0;1403;214,72
14/01/2023 06:45;0;1404;215,2
14/01/2023 07:00;0;1403;214,72
14/01/2023 07:15;0;1404;215,2
14/01/2023 07:30;0;1404;215,2
14/01/2023 07:45;0;1404;215,2
14/01/2023 08:00;0;1403;214,72
14/01/2023 08:15;0;1403;214,72
14/01/2023 08:30;0;1403;214,72
14/01/2023 08:45;0;1403;214,72
14/01/2023 09:00;0;1403;214,72
14/01/2023 09:15;0;1403;214,72
14/01/2023 09:30;0;1403;214,72
14/01/2023 09:45;0;1403;214,72
14/01/2023 10:00;0;1403;214,72
14/01/2023 10:15;0;1402;214,24
14/01/2023 10:30;0;1402;214,24
14/01/2023 10:45;0;1402;214,24
14/01/2023 11:00;0;1402;214,24
14/01/2023 11:15;0;1402;214,24
14/01/2023 11:30;0;1402;214,24
14/01/2023 11:45;0;1402;214,24
14/01/2023 12:00;0;1402;214,24
14/01/2023 12:15;0;1402;214,24
14/01/2023 12:30;0;1401;213,76
14/01/2023 12:45;0;1401;213,76
14/01/2023 13:00;0;1401;213,76
14/01/2023 13:15;0;1400;213,27
14/01/2023 13:30;0;1400;213,27
14/01/2023 13:45;0;1400;213,27
14/01/2023 14:00;0;1399;212,79
14/01/2023 14:15;0;1399;212,79
14/01/2023 14:30;0;1399;212,79
14/01/2023 14:45;0;1399;212,79
14/01/2023 15:00;0;1398;212,31
14/01/2023 15:15;0;1398;212,31
14/01/2023 15:30;0;1398;212,31
14/01/2023 15:45;0;1398;212,31
14/01/2023 16:00;0;1398;212,31
14/01/2023 16:15;0;1398;212,31
14/01/2023 16:30;0;1398;212,31
14/01/2023 16:45;0;1397;211,83
14/01/2023 17:00;0;1398;212,31
14/01/2023 17:15;0;1397;211,83
14/01/2023 17:30;0;1397;211,83
14/01/2023 17:45;0;1397;211,83
14/01/2023 18:00;0;1397;211,83
14/01/2023 18:15;0;1397;211,83
14/01/2023 18:30;0;1397;211,83
14/01/2023 18:45;0;1397;211,83
14/01/2023 19:00;0;1397;211,83
14/01/2023 19:15;0;1397;211,83
14/01/2023 19:30;0;1397;211,83
14/01/2023 19:45;0;1397;211,83
14/01/2023 20:00;0;1397;211,83
14/01/2023 20:15;0;1398;212,31
14/01/2023 20:30;0;1397;211,83
14/01/2023 20:45;0;1397;211,83
14/01/2023 21:00;0;1398;212,31
14/01/2023 21:15;0;1398;212,31
14/01/2023 21:30;0;1398;212,31
14/01/2023 21:45;0;1398;212,31
14/01/2023 22:00;0;1398;212,31
14/01/2023 22:15;0;1398;212,31
14/01/2023 22:30;0;1398;212,31
14/01/2023 22:45;0;1398;212,31
14/01/2023 23:00;0;1398;212,31
14/01/2023 23:15;0;1398;212,31
14/01/2023 23:30;0;1398;212,31
14/01/2023 23:45;0;1398;212,31
15/01/2023 00:00;0;1398;212,31
15/01/2023 00:15;0;1398;212,31
15/01/2023 00:30;0;1398;212,31
15/01/2023 00:45;0;1398;212,31
15/01/2023 01:00;0;1397;211,83
15/01/2023 01:15;0;1398;212,31
15/01/2023 01:30;0;1397;211,83
15/01/2023 01:45;0;1397;211,83
15/01/2023 02:00;0;1397;211,83
15/01/2023 02:15;0;1397;211,83
15/01/2023 02:30;0;1396;211,35
15/01/2023 02:45;0;1396;211,35
15/01/2023 03:00;0;1396;211,35
15/01/2023 03:15;0;1396;211,35
15/01/2023 03:30;0;1395;210,87
15/01/2023 03:45;0;1395;210,87
15/01/2023 04:00;0;1395;210,87
15/01/2023 04:15;0;1395;210,87
15/01/2023 04:30;0;1395;210,87
15/01/2023 04:45;0;1395;210,87
15/01/2023 05:00;0;1394;210,39
15/01/2023 05:15;0;1394;210,39
15/01/2023 05:30;0;1394;210,39
15/01/2023 05:45;0;1394;210,39
15/01/2023 06:00;0;1394;210,39
15/01/2023 06:15;0;1394;210,39
15/01/2023 06:30;0;1394;210,39
15/01/2023 06:45;0;1394;210,39
15/01/2023 07:00;0;1394;210,39
15/01/2023 07:15;0;1394;210,39
15/01/2023 07:30;0;1395;210,87
15/01/2023 07:45;0;1395;210,87
15/01/2023 08:00;0;1395;210,87
15/01/2023 08:15;0;1395;210,87
15/01/2023 08:30;0;1394;210,39
15/01/2023 08:45;0;1394;210,39
15/01/2023 09:00;0;1395;210,87
15/01/2023 09:15;0;1394;210,39
15/01/2023 09:30;0;1394;210,39
15/01/2023 09:45;0;1394;210,39
15/01/2023 10:00;0;1394;210,39
15/01/2023 10:15;0;1394;210,39
15/01/2023 10:30;0;1394;210,39
15/01/2023 10:45;0;1394;210,39
15/01/2023 11:00;0;1393;209,91
15/01/2023 11:15;0;1393;209,91
15/01/2023 11:30;0;1393;209,91
15/01/2023 11:45;0;1392;209,43
15/01/2023 12:00;0;1392;209,43
15/01/2023 12:15;0;1392;209,43
